2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,3,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,3,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,3,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2,3,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,3,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,2,2,2,2,3,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,2,2,2,2,4,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,29,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,24,2,2,2,2,4,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,74,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,25,2,2,2,2,4,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,86,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,67,2,2,2,2,4,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,120,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,90,2,2,2,2,4,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,131,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,317,2,2,2,2,4,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,11,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,142,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,5,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,11,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,5,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,5,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,5,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,5,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,5,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,25,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,5,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,6,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,6,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,7,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,34,2,2,2,2,2,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,7,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,40,2,2,2,2,2,9,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,9,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,44,2,2,2,2,2,10,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,10,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,45,2,2,2,2,2,10,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,11,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,50,2,2,2,2,2,11,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,12,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,71,2,2,2,2,2,11,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,16,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,237,2,2,2,2,2,11,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,19,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,296,2,2,2,2,2,11,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,20,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,902,2,2,2,2,2,12,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,20,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,12,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,20,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,13,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,21,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,14,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,22,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,14,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,27,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,16,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,27,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,16,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,30,2,2,2,2,2,2
2,2,3,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,16,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,2,2,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,40,2,2,2,2,2,2
2,2,3,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,19,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,41,2,2,2,2,2,2
2,2,3,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,20,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,147,2,2,2,2,2,2
2,2,3,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,30,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,166,2,2,2,2,2,2
2,2,3,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,30,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,24,2,2,15,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,196,2,2,2,2,2,2
2,2,3,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,30,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,24,2,2,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,269,2,2,2,2,2,2
2,2,3,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,37,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,2,2,17,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,,2,2,2,2,553,2,2,2,2,2,2
2,2,3,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,51,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,2,2,19,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,,2,2,2,2,587,2,2,2,2,2,2
2,2,3,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,55,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,3,5,2,2,2,2,2,2,2,2,2,,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,31,2,2,19,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,,2,2,2,2,616,2,2,2,2,2,2
